designation,l,b,parallax,phot_g_mean_mag,SIMBAD_ID,Spectral_Type,distance,adjusted_mag,X,Y,Z,interim_ID,Absolute_Mag,star_name
Gaia DR3 3506567328028533120,310.8445117784213,42.36383589788683,43.22843599000571,17.01219940185547,LP  797-33,DC9,23.132921122364852,12.818841067985975,11.17862149629982,-12.930235750282451,15.58779857895704,LP 797-33,,
Gaia DR3 765531741023636992,171.46089798329402,65.85115255044182,43.23006475960784,11.753523826599121,G 122-8,M3.5V,23.132049548404872,7.560353880174263,-9.35861380462492,1.4051843955893846,21.107664976973034,G 122-8,,
Gaia DR3 958460714184910976,172.76640959617652,13.460544861328133,43.23279227566163,12.907010078430176,LSPM J0627+4138,dM4.5,23.130590169235052,8.714155587236409,-22.316165021727496,2.832480182961313,5.3842396225716875,LSPM J0627+4138,,
Gaia DR3 1705884151533269376,110.13839971441837,32.40082111947527,43.234376930197676,11.596391677856445,G 259-5,M3.0V,23.129742371782292,7.403720453277138,-6.723588812227094,18.334984880811437,12.393815598496369,G 259-5,,
Gaia DR3 4147993588172928640,12.123272640663627,5.138036756340986,43.23620190649317,12.181018829345703,UPM J1753-1554,,23.128766078081917,7.9885586564698,22.522085995470974,4.8378862640558085,2.0713085726910125,UPM J1753-1554,,
Gaia DR3 1682708164405800320,123.3945955060601,48.38898645630034,43.23881809400156,13.478240013122559,UPM J1248+6844,,23.127366659883982,9.286082377038108,-8.45317782874315,12.822548754103114,17.291648754962814,UPM J1248+6844,,
Gaia DR3 3311213115686175616,180.26914747400104,-23.3466470680911,43.245372271707254,13.502169609069824,V* IO Tau,M5V,23.123861524814238,9.310769819904046,-21.230339050877625,-0.09973045496281584,-9.163827226651412,IO Tau,,
Gaia DR3 141963104519359872,149.7116785598844,-19.531130576821145,43.24747643734765,15.097088813781738,Ross  331B,,23.122736454893356,10.905932300872,-18.81757567100238,10.990958700551817,-7.730369581806408,Ross 331B,,
Gaia DR3 196371544065786240,167.04977529120902,7.9994971716878265,43.24991553132511,11.43049430847168,Wolf  237,M4.0V,23.121432440156298,7.239619780246401,-22.314076208479605,5.131196075897071,3.217680512042031,Wolf 237,,
Gaia DR3 1825387390333255808,54.4666569719466,0.09886308929363562,43.25701474869275,15.355633735656738,LSPM J1931+1906B,,23.117637816886578,11.165579860454356,13.435410800362243,18.812584184899915,0.03988915024940043,LSPM J1931+1906B,,
Gaia DR3 4364702279101280256,16.386298536913216,19.200453618606602,43.25858041469199,10.871940612792969,G  19-16,M1V,23.11680111583986,6.6820677068131245,20.9441613424655,6.158759943243894,7.602517704784595,G 19-16,,
Gaia DR3 1082224869741957888,160.00431832795397,29.91409357983207,43.261321167846404,12.849942207336426,G 193-65,M5.0V,23.115336587160016,8.660386078549482,-18.827986513897653,6.851219671676575,11.527640625063677,G 193-65,,
Gaia DR3 14163878724940672,171.85961432161548,-39.90181285125435,43.26493093675096,7.586811542510986,HD  20165,K1V,23.113407980747752,3.3976726014351533,-17.552672828509916,2.510739380672914,-14.826648064283507,HD 20165,,
Gaia DR3 1882570138198421120,92.13914228374647,-30.3036120721592,43.26579883919792,15.304621696472168,LP  401-10,M5.5Ve,23.112944330846855,11.115583055307042,-0.744843822459656,19.94097209461316,-11.66237691222629,LP 401-10,,
Gaia DR3 1881322536098686080,89.4750457495738,-25.88712612880341,43.26617622416748,14.48238468170166,LSPM J2234+2757,dM5.5,23.112742730461658,10.293389652735295,0.19051126744515123,20.792642650474196,-10.09101548860005,LSPM J2234+2757,,
Gaia DR3 1835163079484365184,64.60174316449175,-2.236176689394847,43.26824627447206,20.634323120117188,,,23.11163696481945,16.4455673081289,9.905209129521504,20.86196001466277,-0.9017869153322216,,,
Gaia DR3 4926529081393983104,303.9160357615008,-66.97777973919361,43.26826646021407,9.99254035949707,CD-50   210,M2V,23.111626182655538,5.8037868801359425,5.043379983481904,-7.5008055825983915,-21.270860320191186,CD-50 210,,
Gaia DR3 2053036840429094400,71.83202943177679,11.249914851762997,43.26948317476539,14.060916900634766,UCAC4 648-070186,,23.110976296180873,9.87230402055621,7.067629708396889,21.536887263052286,4.508694122048658,UCAC4 648-070186,,
Gaia DR3 1626972133288099456,92.65047053860428,45.73598697031832,43.27038213586439,12.5744047164917,G 224-84,dM4.5,23.110496155548304,8.385895714677318,-0.7459139836392901,16.11307609183209,16.550148752910147,G 224-84,,
Gaia DR3 5927236979422123264,329.33158672181725,-7.59339861083505,43.2721142967486,6.866698741912842,HD 149612,G5VFe-1.2CH-0.9,23.109571054057287,2.678389891579621,19.703009785154094,-11.684104389179328,-3.05374922536294,HD 149612,,
Gaia DR3 1768695093298872832,73.99101003638907,-31.47337836406683,43.27346959606786,14.372965812683105,LSPM J2204+1505,M5.5,23.108847276042482,10.18481356182711,5.435547651645743,18.944788113160506,-12.065183276751197,LSPM J2204+1505,,
Gaia DR3 153470765013858176,175.35297247354816,-11.568150119541798,43.27783702895512,11.771087646484375,G  39-37,dM3.0,23.106515220040876,7.583440001862677,-22.562734950561246,1.8339948279910778,-4.6336271036418735,G 39-37,,
Gaia DR3 3017863275957247872,214.3252244571914,-14.870605868598744,43.28526550126076,12.51473617553711,LP  659-8,,23.102549757281107,8.327946687809831,-18.44023898816016,-12.59097777605448,-5.928968712186749,LP 659-8,,
Gaia DR3 1113083282052337792,142.76413714687482,25.192972986673524,43.28607434308113,16.22857093811035,LSPM J0644+7206,,23.10211806397825,12.041874881052145,-16.64324704714121,12.649339253345092,9.833839698896794,LSPM J0644+7206,,
Gaia DR3 5163644433279729408,197.76889814860513,-47.93096764628989,43.290953331333064,14.028874397277832,LP  713-10,,23.09951440307556,9.842741883273499,-14.738923644096445,-4.723326760453325,-17.147649395336245,LP 713-10,,
Gaia DR3 2462263484751574144,172.13449100579257,-63.961937009377856,43.29107682425348,11.827010154724121,LP  709-43,M3.0V,23.099448508976753,7.640891903831913,-10.044525814249429,1.387630603736644,-20.75491517432241,LP 709-43,,
Gaia DR3 4644127147661088256,292.97829573955573,-42.42340528295962,43.306430752122424,8.458913803100586,HD  16348,K3.5Vk:,23.091258795346242,4.274568574141637,6.654263810485676,-15.69298862212206,-15.577455312086867,HD 16348,,
Gaia DR3 1144584084028819072,131.62190835757497,32.80390392226382,43.306832578281245,8.816452026367188,BD+81   297,K7V,23.09104454112187,4.632153190552125,-12.891499098138024,14.50886688952184,12.509930878502784,BD+81 297,,
Gaia DR3 3154368194301157376,207.81306857516554,7.653783514269042,43.3073350391689,13.117172241210938,LSPM J0709+0800,M4V,23.09077663392494,8.932931416793025,-20.24125357226216,-10.677903278592972,3.0753863097522904,LSPM J0709+0800,,
Gaia DR3 1065727831638458880,143.70911015187443,44.668526819678924,43.317389484427146,13.693256378173828,G 235-66,,23.085417009247656,9.510176243773541,-13.233291602985199,9.717579963420173,16.229143892878554,G 235-66,,
Gaia DR3 3959759155975996672,243.8934666744847,86.91722956760117,43.32070949046065,13.258054733276367,LP  377-36,M4V,23.08364779252295,9.075357802809963,-0.5462697260792568,-1.1147534851744874,23.05024315409515,LP 377-36,,
Gaia DR3 3538007420643155712,275.7138721661834,34.60657025120924,43.32223724486094,8.619918823242188,HD  97782A,,23.08283374997269,4.437398220389052,1.8915348248417019,-18.904421024966023,13.109621491336501,HD 97782A,,
Gaia DR3 1857525458053641344,69.79754145815636,-6.872724225919903,43.32373821112431,13.075468063354492,G 210-26,M4.0V,23.082034037017337,8.893120690274076,7.913837224876997,21.506331962455523,-2.7620936234751223,G 210-26,,
Gaia DR3 1956721064938340224,92.89941534711271,-12.219336308501788,43.32782188697563,11.449726104736328,G 214-12,M3.0V,23.079858540052776,7.267850007170134,-1.140993717783547,22.528097490711346,-4.884959264295935,G 214-12,,
Gaia DR3 3645393972547522560,334.44900153405905,54.567713093691076,43.33753551804003,11.622721672058105,ASAS J140209-0354.9,M3e,23.07468544407035,7.441966395013043,12.0690482506522,-5.769832867303387,18.801282173022315,ASAS J140209-0354.9,,
Gaia DR3 4073475012238397440,9.734029059005948,-9.877594668214552,43.3420666363939,12.834461212158203,UCAC4 325-188053,,23.07227314260806,8.654228678439758,22.40301848792773,3.8431138166775782,-3.9579068696399826,UCAC4 325-188053,,
Gaia DR3 4289793067314163072,41.590357795036105,-9.730073196735962,43.34268041025803,11.952485084533691,G  23-8,M2V,23.07194641712392,7.77232335610511,17.007509558805925,15.094856042230818,-3.899314189199214,G 23-8,,
Gaia DR3 1620288580060016384,102.7080429016656,48.992472961777416,43.34523099181796,13.84920883178711,G 224-31,,23.07058878492918,9.669341329106894,-3.3300949925627172,14.76713103690608,17.40960583019196,G 224-31,,
Gaia DR3 693496171578419200,196.0202876730316,39.388314268932426,43.349368618445425,14.878398895263672,LP  312-51 A,,23.06838673480688,10.699008657216918,-17.136308029053858,-4.920324569131628,14.638573011547194,LP 312-51 A,,
Gaia DR3 1602705361906694784,93.45690881214873,49.016750625037,43.35069221456582,12.890010833740234,G 224-65,M4.0V,23.067682404019383,8.710773259498762,-0.9122262122490524,15.101143291769489,17.413824568768245,G 224-65,,
Gaia DR3 3056233482992410496,223.31576859364878,8.757700240272488,43.35189032978892,19.668373107910156,2MASS J07414279-0506464,,23.067044882996893,15.489273720466358,-16.587537883610494,-15.639926262962183,3.5121009500134828,2MASS J07414279-0506464,,
Gaia DR3 6187224127342923776,305.2074571704975,35.997627222901976,43.3554574884336,12.42546272277832,LP  854-57,M3.0,23.065146994857123,8.246774737451695,10.75859045422677,-15.247060810468259,13.556580467598389,LP 854-57,,
Gaia DR3 4770840914960066176,261.5958775135948,-37.336192404501006,43.36165173762993,13.283284187316895,LEHPM 3866,M4,23.061852118797038,9.105310507305813,-2.6799215891952177,-18.13936223274214,-13.986800249320677,LEHPM 3866,,
Gaia DR3 6460163255986109056,339.7598554182061,-43.63189485349445,43.36169919984811,8.374751091003418,HD 203850,K2.5V,23.06182687609029,4.196782883822625,15.661161612284497,-5.774647238812819,-15.913180860027273,HD 203850,,
Gaia DR3 712888090655562624,191.35006023555823,40.03293215677686,43.36369273523005,15.069597244262695,Ton  368,DQ6,23.060766667308478,10.89185890463716,-17.31173181131571,-3.4749575811705573,14.833326356087186,Ton 368,,
Gaia DR3 3518916943846357376,288.1939543614822,42.68653747452628,43.36535310755051,9.393346786499023,HD 105065,K5V,23.05988371684413,5.21579989050169,5.292602339046979,-16.10326793751496,15.634300727812876,HD 105065,,
Gaia DR3 4634641351610758400,304.0367328547491,-37.731746556581925,43.36626164361256,15.089818954467773,UCAC4 054-000354,,23.059400605431033,10.912376811052837,10.207873411398436,-15.112885776699429,-14.111554138331254,UCAC4 054-000354,,
Gaia DR3 5220893216305190528,285.8146761098046,-20.526704078245405,43.37067888079434,12.904258728027344,PM J08082-7301,,23.057052040816128,8.727325852884832,5.884705599525878,-20.775795055927162,-8.084814692615067,PM J08082-7301,,
Gaia DR3 6795084084175092480,14.975973841517357,-36.50854759571035,43.377314725082975,12.142644882202148,LP  928-7,M3.5V,23.053524782200245,7.966476963576293,17.900313809808026,4.788330370990397,-13.715526335221986,LP 928-7,,
Gaia DR3 5145955421492456960,191.1205972577088,-63.77817349886702,43.37758108787431,4.594980716705322,* sig Cet,F5V,23.053383220567323,0.41884350099125545,-9.994822559779676,-1.9646378286871733,-20.680962214436384,sig Cet,,
Gaia DR3 6303961686341504512,331.62262533907364,45.73686808146309,43.38575277857925,7.694141864776611,HD 124106,K1V,23.04904112424961,3.5189464859382094,14.154089339516736,-7.645865792568855,16.50638627920581,HD 124106,,
Gaia DR3 5439247193268841344,263.33210044766525,13.868774414873025,43.39822837054486,14.933707237243652,CE  89,,23.042415267778942,10.759949403893064,-2.597553887368496,-22.219347378842915,5.523243361766291,CE 89,,
Gaia DR3 167455659568303488,165.22395932525143,-16.27880527126753,43.40098246688253,13.162515640258789,LP  301-25,M3.5,23.040953065130683,8.98907510199787,-21.38580565503654,5.640807474437931,-6.458647356133287,LP 301-25,,
Gaia DR3 5416514034445180800,274.94775493855303,12.674893355616355,43.401611208952325,10.752602577209473,CD-41  5778,M2,23.04061927990666,6.579234472506491,1.9387655474775056,-22.39537475178999,5.055542965934344,CD-41 5778,,
Gaia DR3 3612604950963820160,328.3440675533161,47.06146698030817,43.40758806442468,15.252674102783203,2MASS J14010525-1220381,,23.037446782710433,11.0799945029313,13.358471924440048,-8.236173740114095,16.865367598508406,2MASS J14010525-1220381,,
Gaia DR3 6628926642897199744,37.078665602388455,-58.20241515552507,43.40880249627929,12.796358108520508,* ups Aqr B,,23.036802272666083,8.623818393757913,9.684239068388012,7.318465548718687,-19.579321607972993,ups Aqr B,,
Gaia DR3 596878550087942400,219.75218371560632,30.48637946706013,43.41230954751554,12.199249267578125,HD  75767B,M3/4Ve,23.034941251063415,8.027113492727793,-15.261300121273184,-12.693673351909041,11.686397814699124,HD 75767B,,
Gaia DR3 5060587895604134912,222.51578690350294,-55.160710522645275,43.41525849192925,12.439722061157227,LP  888-63,M3.5V,23.03337662232039,8.267925918578237,-9.69896042555586,-8.892377328004727,-18.904820304502874,LP 888-63,,
Gaia DR3 2964203466393004928,225.98657138487243,-23.86931232345064,43.41573256932778,11.256857872009277,LP  837-19,M3,23.033125109732158,7.085116327148539,-14.635223867813338,-15.148111394283118,-9.320396764406047,LP 837-19,,
Gaia DR3 4283420018727986560,34.415737685764924,6.0529170911764,43.41673424382136,12.883352279663086,G 141-16,,23.0325937087797,8.711726091941259,18.8949975202146,12.94529945889015,2.4287164479331094,G 141-16,,
Gaia DR3 6644846849713646208,344.63645012768734,-25.01119060789622,43.42537440744807,14.588672637939453,L  274-88 B,,23.028011010734907,10.418041378114864,20.12280859691364,-5.528974464347812,-9.73613407133943,L 274-88 B,,
Gaia DR3 4741518520394986752,276.0716539507033,-57.04460729279528,43.42577210979612,12.771188735961914,PM J02317-5432W,,23.027800115370127,8.600603267397892,1.3249862057463033,-12.4565288152642,-19.32249672227984,PM J02317-5432W,,
Gaia DR3 2745473254589480960,100.76587800905219,-53.97089024587922,43.434673713460704,8.499269485473633,HD 224660A,,23.02308074413123,4.329708833626974,-2.529611924222501,13.303729978513795,-18.619185780329143,HD 224660A,,
Gaia DR3 1146337324038514176,128.03243078661026,33.12404657060091,43.436727240335145,5.144054889678955,HD  90089,F4VkF2mF2,23.02199229852208,0.9747306248195313,-11.878967118835968,15.186658385234763,12.58044819046613,HD 90089,,
Gaia DR3 6628926642897745664,37.079768457664564,-58.20081478819371,43.43963778245328,5.094743251800537,* ups Aqr,F7V,23.02044977925514,0.9257540081080853,9.67766000461416,7.313786359764779,-19.56508456301731,ups Aqr,,
Gaia DR3 2168280502430898944,87.78023906192338,4.623377155544069,43.44002676752965,13.689160346984863,LSPM J2041+4938,dM6.5,23.02024364191864,9.520215876149027,0.8887290446502488,22.92811967995128,1.8555608209706849,LSPM J2041+4938,,
Gaia DR3 416135846558362112,120.88403828816946,-10.4878330491049,43.44453009161474,9.81147575378418,G 218-5,M0.0V,23.017857435475193,5.643049594170948,-11.617728342538697,19.42408759373701,-4.1898651803686615,G 218-5,,
Gaia DR3 6724002272369481216,348.77185370736703,-10.460775356778827,43.44756549243884,20.575517654418945,,,23.01624932642151,16.407440824719437,22.20048853505283,-4.407149673683364,-4.178884254766936,,,
Gaia DR3 114832620743735040,152.6847066066279,-28.969789793581423,43.44896035397188,13.911914825439453,LP  354-414,M5V,23.015510425408493,9.743998515567355,-17.890463875388043,9.240005264871678,-11.14752551782978,LP 354-414,,
Gaia DR3 4364702279101281024,16.387636413252373,19.201505024588762,43.4500578862481,17.352176666259766,G  19-16B,d/sdM7,23.014929062188866,13.18438665612022,20.851587328422482,6.1320669793988,7.569413463599641,G 19-16B,,
Gaia DR3 3327170877694724096,201.87418635329507,-0.9292707205660686,43.450979748050166,12.246956825256348,Ross  603B,,23.014440774373433,8.079272896911357,-21.354688780759286,-8.573356105254598,-0.37325102350778555,Ross 603B,,
Gaia DR3 5597122765067896960,246.81329383148025,0.34874223746308347,43.45301905621789,12.133299827575684,UPM J0800-2933,,23.01336067595758,7.965850561409207,-9.060851359235667,-21.154104125773127,0.14007456405809426,UPM J0800-2933,,
Gaia DR3 4596266712176637952,53.52073021390462,25.724516159292037,43.45329303504135,13.535789489746094,G 182-25,dM4.0,23.01321557364101,9.36837174934764,12.326077746592654,16.670348857308586,9.9887620554029,G 182-25,,
Gaia DR3 2261455900896162176,100.33629145786094,21.624530971122272,43.46190761568889,13.018987655639648,G 260-22,dM4.5,23.008654126332456,8.852561063004904,-3.8377791320958665,21.04216315831981,8.479209023080724,G 260-22,,
Gaia DR3 5143341366956993408,192.75681430054266,-68.65541511621504,43.46419135997425,8.707005500793457,HD  14001B,K4V,23.007445179824284,4.540841630668156,-8.167453368542448,-1.8491271491829269,-21.429324953471095,HD 14001B,,
